2019-08-14 11:39:17.707 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 876 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-08-14 15:51:58.915 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources WHERE ( resourcesId = ? ) 
2019-08-14 15:51:58.915 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 11(Integer)
2019-08-14 15:51:58.916 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 1
2019-08-14 15:51:58.916 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources WHERE ( level < ? ) 
2019-08-14 15:51:58.916 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 1(Integer)
2019-08-14 15:51:58.917 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 2
2019-08-14 15:51:58.917 [http-nio-8080-exec-9] INFO  c.payProject.system.contorller.ResourcesContorller - 菜单列表[com.payProject.system.entity.Resources@2707a63c[
  resourcesId=1
  resourcesName=系统管理
  resourcesType=<null>
  resourcesKey=system-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:36:47.0
  submitTime=2019-08-06 18:36:47.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@2352f051[
  resourcesId=5
  resourcesName=业务运营
  resourcesType=<null>
  resourcesKey=manage-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 11:47:35.0
  submitTime=2019-08-14 11:47:35.0
  submitSystem=PP
  status=1
]]
2019-08-14 15:51:58.917 [http-nio-8080-exec-9] INFO  c.payProject.system.contorller.ResourcesContorller - 修改资源的时候获取资源的详细信息com.payProject.system.entity.Resources@453a26b1[
  resourcesId=11
  resourcesName=代付订单管理
  resourcesType=<null>
  resourcesKey=manage-order-merchants-manage
  parentId=<null>
  resourcesUrl=/manage/order/merchants
  description=取款订单
  rank=5
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 15:51:16.0
  submitTime=2019-08-14 15:51:16.0
  submitSystem=PP
  status=1
]
2019-08-14 15:51:58.917 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.918 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.918 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.953 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.953 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.954 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.954 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.955 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:58.956 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.002 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.016 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.023 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.034 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.043 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:59.066 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:52:11.731 [http-nio-8080-exec-7] INFO  c.payProject.system.contorller.ResourcesContorller - 菜单修改请求参数com.payProject.system.entity.Resources@383a46d2[
  resourcesId=11
  resourcesName=代付订单管理
  resourcesType=<null>
  resourcesKey=manage-order-merchants-manage
  parentId=5
  resourcesUrl=/manage/order/merchants
  description=取款订单
  rank=5
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 15:52:11.0
  submitTime=2019-08-14 15:52:11.0
  submitSystem=PP
  status=1
]
2019-08-14 15:52:11.732 [http-nio-8080-exec-7] DEBUG c.p.s.m.ResourcesMapper.updateByExampleSelective - ==>  Preparing: update system_resources SET resourcesId = ?, resourcesName = ?, resourcesKey = ?, parentId = ?, resourcesUrl = ?, description = ?, submitTime = ?, submitSystem = ?, status = ?, rank = ?, level = ? WHERE ( resourcesId = ? ) 
2019-08-14 15:52:11.732 [http-nio-8080-exec-7] DEBUG c.p.s.m.ResourcesMapper.updateByExampleSelective - ==> Parameters: 11(Integer), 代付订单管理(String), manage-order-merchants-manage(String), 5(Integer), /manage/order/merchants(String), 取款订单(String), 2019-08-14 15:52:11.0(Timestamp), PP(String), 1(Integer), 5(Integer), 2(Integer), 11(Integer)
2019-08-14 15:52:11.732 [http-nio-8080-exec-7] DEBUG c.p.s.m.ResourcesMapper.updateByExampleSelective - <==    Updates: 1
2019-08-14 15:52:11.755 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:52:12.003 [http-nio-8080-exec-2] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_resources 
2019-08-14 15:52:12.003 [http-nio-8080-exec-2] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:52:12.003 [http-nio-8080-exec-2] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:52:12.004 [http-nio-8080-exec-2] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources LIMIT ? 
2019-08-14 15:52:12.004 [http-nio-8080-exec-2] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 15:52:12.005 [http-nio-8080-exec-2] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 10
2019-08-14 15:52:12.006 [http-nio-8080-exec-2] INFO  c.payProject.system.contorller.ResourcesContorller - com.payProject.config.common.PageResult@4bf9eb54[
  Code=0
  mas=<null>
  count=11
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Resources@515e7808[
  resourcesId=1
  resourcesName=系统管理
  resourcesType=<null>
  resourcesKey=system-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:36:47.0
  submitTime=2019-08-06 18:36:47.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@4e60a8ec[
  resourcesId=2
  resourcesName=角色管理
  resourcesType=<null>
  resourcesKey=system-role-manage
  parentId=1
  resourcesUrl=/system/role/roleShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:45:49.0
  submitTime=2019-08-06 19:49:27.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@1496b95e[
  resourcesId=3
  resourcesName=用户管理
  resourcesType=<null>
  resourcesKey=system-user-manage
  parentId=1
  resourcesUrl=/system/user/userShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:48:26.0
  submitTime=2019-08-06 19:45:28.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@10b143d3[
  resourcesId=4
  resourcesName=资源管理
  resourcesType=<null>
  resourcesKey=system-resources-manage
  parentId=1
  resourcesUrl=/system/resources/resourcesShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:49:38.0
  submitTime=2019-08-06 19:45:26.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@328de7f5[
  resourcesId=5
  resourcesName=业务运营
  resourcesType=<null>
  resourcesKey=manage-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 11:47:35.0
  submitTime=2019-08-14 11:47:35.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@79611e80[
  resourcesId=6
  resourcesName=商户管理
  resourcesType=<null>
  resourcesKey=manage-merchants-manage
  parentId=5
  resourcesUrl=
  description=这是商户管理测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 11:49:06.0
  submitTime=2019-08-14 11:49:14.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@581c04bb[
  resourcesId=7
  resourcesName=商户账户管理
  resourcesType=<null>
  resourcesKey=manage-merchants-account-manage
  parentId=6
  resourcesUrl=/manage/merchant/account
  description=这是测试数据
  rank=2
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 12:04:25.0
  submitTime=2019-08-14 12:06:48.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@42297bb0[
  resourcesId=8
  resourcesName=商户费率管理
  resourcesType=<null>
  resourcesKey=manage-merchants-fee-manage
  parentId=6
  resourcesUrl=/manage/merchants/fee
  description=管理商户入款出款费率
  rank=3
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 12:10:02.0
  submitTime=2019-08-14 12:10:29.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@1f469e4f[
  resourcesId=9
  resourcesName=订单管理
  resourcesType=<null>
  resourcesKey=manage-order-manage
  parentId=5
  resourcesUrl=
  description=交易和代付订单
  rank=3
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 14:18:11.0
  submitTime=2019-08-14 15:51:37.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@6ea21639[
  resourcesId=10
  resourcesName=交易订单管理
  resourcesType=<null>
  resourcesKey=manage-merchants-dealOrder
  parentId=9
  resourcesUrl=/manage/merchants/dealOrder
  description=交易订单查询
  rank=4
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 14:21:08.0
  submitTime=2019-08-14 14:21:20.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:52:12.007 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:52:16.747 [http-nio-8080-exec-5] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_resources 
2019-08-14 15:52:16.747 [http-nio-8080-exec-5] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:52:16.747 [http-nio-8080-exec-5] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:52:16.748 [http-nio-8080-exec-5] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources LIMIT ?, ? 
2019-08-14 15:52:16.748 [http-nio-8080-exec-5] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 10(Integer), 10(Integer)
2019-08-14 15:52:16.748 [http-nio-8080-exec-5] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 1
2019-08-14 15:52:16.748 [http-nio-8080-exec-5] INFO  c.payProject.system.contorller.ResourcesContorller - com.payProject.config.common.PageResult@10e1de50[
  Code=0
  mas=<null>
  count=11
  data=Page{count=true, pageNum=2, pageSize=10, startRow=10, endRow=20, total=11, pages=2, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Resources@6b2e78ae[
  resourcesId=11
  resourcesName=代付订单管理
  resourcesType=<null>
  resourcesKey=manage-order-merchants-manage
  parentId=5
  resourcesUrl=/manage/order/merchants
  description=取款订单
  rank=5
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 15:51:16.0
  submitTime=2019-08-14 15:52:11.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:52:16.749 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:52:18.526 [http-nio-8080-exec-6] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources WHERE ( resourcesId = ? ) 
